Name,ID,Has Block,Mod,Class
terrafirmacraft:item.Steel Knife Blade,4443,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemMiscToolHead
terrafirmacraft:item.Bismuth Bronze Knife,4444,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemKnife
terrafirmacraft:item.Black Bronze Knife,4445,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemKnife
terrafirmacraft:item.Black Steel Knife,4446,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemKnife
terrafirmacraft:item.Blue Steel Knife,4447,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemKnife
terrafirmacraft:item.Bronze Knife,4448,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemKnife
terrafirmacraft:item.Copper Knife,4449,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemKnife
terrafirmacraft:item.Wrought Iron Knife,4450,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemKnife
terrafirmacraft:item.Red Steel Knife,4451,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemKnife
terrafirmacraft:item.Steel Knife,4452,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemKnife
terrafirmacraft:item.FlatRock,4453,false,terrafirmacraft,com.bioxx.tfc.Items.ItemFlatGeneric
terrafirmacraft:item.LooseRock,4454,false,terrafirmacraft,com.bioxx.tfc.Items.ItemLooseRock
terrafirmacraft:item.IgIn Stone Shovel Head,4455,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemMiscToolHead
terrafirmacraft:item.Sed Stone Shovel Head,4456,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemMiscToolHead
terrafirmacraft:item.IgEx Stone Shovel Head,4457,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemMiscToolHead
terrafirmacraft:item.MM Stone Shovel Head,4458,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemMiscToolHead
terrafirmacraft:item.IgIn Stone Axe Head,4459,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemMiscToolHead
terrafirmacraft:item.Sed Stone Axe Head,4460,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemMiscToolHead
terrafirmacraft:item.IgEx Stone Axe Head,4461,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemMiscToolHead
terrafirmacraft:item.MM Stone Axe Head,4462,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemMiscToolHead
terrafirmacraft:item.IgIn Stone Hoe Head,4463,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemMiscToolHead
terrafirmacraft:item.Sed Stone Hoe Head,4464,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemMiscToolHead
terrafirmacraft:item.IgEx Stone Hoe Head,4465,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemMiscToolHead
terrafirmacraft:item.MM Stone Hoe Head,4466,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemMiscToolHead
terrafirmacraft:item.Stone Knife Blade,4467,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemMiscToolHead
terrafirmacraft:item.Stone Hammer Head,4468,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemMiscToolHead
terrafirmacraft:item.Stone Knife,4469,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemKnife
terrafirmacraft:item.SinglePlank,4470,false,terrafirmacraft,com.bioxx.tfc.Items.ItemPlank
terrafirmacraft:item.Red Steel Bucket Empty,4471,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemSteelBucketRed
terrafirmacraft:item.Red Steel Bucket Water,4472,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemSteelBucketRed
terrafirmacraft:item.Red Steel Bucket Salt Water,4473,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemSteelBucketRed
terrafirmacraft:item.Blue Steel Bucket Empty,4474,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemSteelBucketBlue
terrafirmacraft:item.Blue Steel Bucket Lava,4475,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemSteelBucketBlue
terrafirmacraft:item.Quern,4476,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTerra
terrafirmacraft:item.flintAndSteel,4477,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemFlintSteel
terrafirmacraft:item.Oak Door,4478,false,terrafirmacraft,com.bioxx.tfc.Items.ItemBlocks.ItemWoodDoor
terrafirmacraft:item.Aspen Door,4479,false,terrafirmacraft,com.bioxx.tfc.Items.ItemBlocks.ItemWoodDoor
terrafirmacraft:item.Birch Door,4480,false,terrafirmacraft,com.bioxx.tfc.Items.ItemBlocks.ItemWoodDoor
terrafirmacraft:item.Chestnut Door,4481,false,terrafirmacraft,com.bioxx.tfc.Items.ItemBlocks.ItemWoodDoor
terrafirmacraft:item.Douglas Fir Door,4482,false,terrafirmacraft,com.bioxx.tfc.Items.ItemBlocks.ItemWoodDoor
terrafirmacraft:item.Hickory Door,4483,false,terrafirmacraft,com.bioxx.tfc.Items.ItemBlocks.ItemWoodDoor
terrafirmacraft:item.Maple Door,4484,false,terrafirmacraft,com.bioxx.tfc.Items.ItemBlocks.ItemWoodDoor
terrafirmacraft:item.Ash Door,4485,false,terrafirmacraft,com.bioxx.tfc.Items.ItemBlocks.ItemWoodDoor
terrafirmacraft:item.Pine Door,4486,false,terrafirmacraft,com.bioxx.tfc.Items.ItemBlocks.ItemWoodDoor
terrafirmacraft:item.Sequoia Door,4487,false,terrafirmacraft,com.bioxx.tfc.Items.ItemBlocks.ItemWoodDoor
terrafirmacraft:item.Spruce Door,4488,false,terrafirmacraft,com.bioxx.tfc.Items.ItemBlocks.ItemWoodDoor
terrafirmacraft:item.Sycamore Door,4489,false,terrafirmacraft,com.bioxx.tfc.Items.ItemBlocks.ItemWoodDoor
terrafirmacraft:item.White Cedar Door,4490,false,terrafirmacraft,com.bioxx.tfc.Items.ItemBlocks.ItemWoodDoor
terrafirmacraft:item.White Elm Door,4491,false,terrafirmacraft,com.bioxx.tfc.Items.ItemBlocks.ItemWoodDoor
terrafirmacraft:item.Willow Door,4492,false,terrafirmacraft,com.bioxx.tfc.Items.ItemBlocks.ItemWoodDoor
terrafirmacraft:item.Kapok Door,4493,false,terrafirmacraft,com.bioxx.tfc.Items.ItemBlocks.ItemWoodDoor
terrafirmacraft:item.Acacia Door,4494,false,terrafirmacraft,com.bioxx.tfc.Items.ItemBlocks.ItemWoodDoor
terrafirmacraft:item.Glass Bottle,4495,false,terrafirmacraft,com.bioxx.tfc.Items.ItemGlassBottle
terrafirmacraft:item.Beer,4496,false,terrafirmacraft,com.bioxx.tfc.Items.ItemAlcohol
terrafirmacraft:item.Cider,4497,false,terrafirmacraft,com.bioxx.tfc.Items.ItemAlcohol
terrafirmacraft:item.Rum,4498,false,terrafirmacraft,com.bioxx.tfc.Items.ItemAlcohol
terrafirmacraft:item.RyeWhiskey,4499,false,terrafirmacraft,com.bioxx.tfc.Items.ItemAlcohol
terrafirmacraft:item.Sake,4500,false,terrafirmacraft,com.bioxx.tfc.Items.ItemAlcohol
terrafirmacraft:item.Vodka,4501,false,terrafirmacraft,com.bioxx.tfc.Items.ItemAlcohol
terrafirmacraft:item.Whiskey,4502,false,terrafirmacraft,com.bioxx.tfc.Items.ItemAlcohol
terrafirmacraft:item.CornWhiskey,4503,false,terrafirmacraft,com.bioxx.tfc.Items.ItemAlcohol
terrafirmacraft:item.Blueprint,4504,false,terrafirmacraft,com.bioxx.tfc.Items.ItemBlueprint
terrafirmacraft:item.Nametag,4505,false,terrafirmacraft,com.bioxx.tfc.Items.ItemCustomNameTag
terrafirmacraft:item.book,4506,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemWritableBookTFC
terrafirmacraft:item.WoolYarn,4507,false,terrafirmacraft,com.bioxx.tfc.Items.ItemYarn
terrafirmacraft:item.Wool,4508,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTerra
terrafirmacraft:item.WoolCloth,4509,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTerra
terrafirmacraft:item.SilkCloth,4510,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTerra
terrafirmacraft:item.BurlapCloth,4511,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTerra
terrafirmacraft:item.Spindle,4512,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemSpindle
terrafirmacraft:item.Spindle Head,4513,false,terrafirmacraft,com.bioxx.tfc.Items.Pottery.ItemPotteryBase
terrafirmacraft:item.ItemStoneBrick,4514,false,terrafirmacraft,com.bioxx.tfc.Items.ItemStoneBrick
terrafirmacraft:item.Mortar,4515,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTerra
terrafirmacraft:item.Vinegar,4516,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemCustomBucket
terrafirmacraft:item.Hide,4517,false,terrafirmacraft,com.bioxx.tfc.Items.ItemRawHide
terrafirmacraft:item.Soaked Hide,4518,false,terrafirmacraft,com.bioxx.tfc.Items.ItemRawHide
terrafirmacraft:item.Scraped Hide,4519,false,terrafirmacraft,com.bioxx.tfc.Items.ItemRawHide
terrafirmacraft:item.Prep Hide,4520,false,terrafirmacraft,com.bioxx.tfc.Items.ItemRawHide
terrafirmacraft:item.Sheep Skin,4521,false,terrafirmacraft,com.bioxx.tfc.Items.ItemRawHide
terrafirmacraft:item.Flat Leather,4522,false,terrafirmacraft,com.bioxx.tfc.Items.ItemFlatGeneric
terrafirmacraft:item.TFC Leather,4523,false,terrafirmacraft,com.bioxx.tfc.Items.ItemLeather
terrafirmacraft:item.Straw,4524,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTerra
terrafirmacraft:item.Flat Clay,4525,false,terrafirmacraft,com.bioxx.tfc.Items.ItemFlatGeneric
terrafirmacraft:item.Jug,4526,false,terrafirmacraft,com.bioxx.tfc.Items.Pottery.ItemPotteryJug
terrafirmacraft:item.Small Vessel,4527,false,terrafirmacraft,com.bioxx.tfc.Items.Pottery.ItemPotterySmallVessel
terrafirmacraft:item.ClayBowl,4528,false,terrafirmacraft,com.bioxx.tfc.Items.Pottery.ItemPotteryBase
terrafirmacraft:item.Pot,4529,false,terrafirmacraft,com.bioxx.tfc.Items.Pottery.ItemPotteryPot
terrafirmacraft:item.Mold,4530,false,terrafirmacraft,com.bioxx.tfc.Items.Pottery.ItemPotteryBase
terrafirmacraft:item.Fire Brick,4531,false,terrafirmacraft,com.bioxx.tfc.Items.Pottery.ItemPotteryBase
terrafirmacraft:item.Axe Mold,4532,false,terrafirmacraft,com.bioxx.tfc.Items.Pottery.ItemPotteryMold
terrafirmacraft:item.Chisel Mold,4533,false,terrafirmacraft,com.bioxx.tfc.Items.Pottery.ItemPotteryMold
terrafirmacraft:item.Hammer Mold,4534,false,terrafirmacraft,com.bioxx.tfc.Items.Pottery.ItemPotteryMold
terrafirmacraft:item.Hoe Mold,4535,false,terrafirmacraft,com.bioxx.tfc.Items.Pottery.ItemPotteryMold
terrafirmacraft:item.Knife Mold,4536,false,terrafirmacraft,com.bioxx.tfc.Items.Pottery.ItemPotteryMold
terrafirmacraft:item.Mace Mold,4537,false,terrafirmacraft,com.bioxx.tfc.Items.Pottery.ItemPotteryMold
terrafirmacraft:item.Pick Mold,4538,false,terrafirmacraft,com.bioxx.tfc.Items.Pottery.ItemPotteryMold
terrafirmacraft:item.ProPick Mold,4539,false,terrafirmacraft,com.bioxx.tfc.Items.Pottery.ItemPotteryMold
terrafirmacraft:item.Saw Mold,4540,false,terrafirmacraft,com.bioxx.tfc.Items.Pottery.ItemPotteryMold
terrafirmacraft:item.Scythe Mold,4541,false,terrafirmacraft,com.bioxx.tfc.Items.Pottery.ItemPotteryMold
terrafirmacraft:item.Shovel Mold,4542,false,terrafirmacraft,com.bioxx.tfc.Items.Pottery.ItemPotteryMold
terrafirmacraft:item.Sword Mold,4543,false,terrafirmacraft,com.bioxx.tfc.Items.Pottery.ItemPotteryMold
terrafirmacraft:item.Javelin Mold,4544,false,terrafirmacraft,com.bioxx.tfc.Items.Pottery.ItemPotteryMold
terrafirmacraft:item.Copper Tuyere,4545,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTuyere
terrafirmacraft:item.Bronze Tuyere,4546,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTuyere
terrafirmacraft:item.Black Bronze Tuyere,4547,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTuyere
terrafirmacraft:item.Bismuth Bronze Tuyere,4548,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTuyere
terrafirmacraft:item.Wrought Iron Tuyere,4549,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTuyere
terrafirmacraft:item.Steel Tuyere,4550,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTuyere
terrafirmacraft:item.Black Steel Tuyere,4551,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTuyere
terrafirmacraft:item.Red Steel Tuyere,4552,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTuyere
terrafirmacraft:item.Blue Steel Tuyere,4553,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTuyere
terrafirmacraft:item.Iron Bloom,4554,false,terrafirmacraft,com.bioxx.tfc.Items.ItemBloom
terrafirmacraft:item.Raw Iron Bloom,4555,false,terrafirmacraft,com.bioxx.tfc.Items.ItemBloom
terrafirmacraft:item.Unknown Ingot,4556,false,terrafirmacraft,com.bioxx.tfc.Items.ItemIngot
terrafirmacraft:item.Unknown Unshaped,4557,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMeltedMetal
terrafirmacraft:item.Jute,4558,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTerra
terrafirmacraft:item.Jute Fibre,4559,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTerra
terrafirmacraft:item.Reeds,4560,false,terrafirmacraft,com.bioxx.tfc.Items.ItemReeds
terrafirmacraft:item.fishingRod,4561,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemCustomFishingRod
terrafirmacraft:item.coal,4562,false,terrafirmacraft,com.bioxx.tfc.Items.ItemCoal
terrafirmacraft:item.stick,4563,false,terrafirmacraft,com.bioxx.tfc.Items.ItemStick
terrafirmacraft:item.bow,4564,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemCustomBow
terrafirmacraft:item.arrow,4565,false,terrafirmacraft,com.bioxx.tfc.Items.ItemArrow
terrafirmacraft:item.dyePowder,4566,false,terrafirmacraft,com.bioxx.tfc.Items.ItemDyeCustom
terrafirmacraft:item.Rope,4567,false,terrafirmacraft,com.bioxx.tfc.Items.ItemCustomLeash
terrafirmacraft:item.Clay,4568,false,terrafirmacraft,com.bioxx.tfc.Items.ItemClay
terrafirmacraft:item.Powder,4569,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTerra
terrafirmacraft:item.Fertilizer,4570,false,terrafirmacraft,com.bioxx.tfc.Items.ItemFertilizer
terrafirmacraft:item.FruitSapling,4571,false,terrafirmacraft,com.bioxx.tfc.Items.ItemFruitTreeSapling
terrafirmacraft:item.Red Apple,4572,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Banana,4573,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Orange,4574,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Green Apple,4575,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Lemon,4576,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Olive,4577,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Cherry,4578,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Peach,4579,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Plum,4580,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.egg,4581,false,terrafirmacraft,com.bioxx.tfc.Food.ItemEgg
terrafirmacraft:item.Egg Cooked,4582,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Wheat Grain,4583,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Barley Grain,4584,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Oat Grain,4585,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Rye Grain,4586,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Rice Grain,4587,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Maize Ear,4588,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Tomato,4589,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Potato,4590,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Onion,4591,false,terrafirmacraft,null
terrafirmacraft:item.Cabbage,4592,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Garlic,4593,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Carrot,4594,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Sugarcane,4595,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Hemp,4596,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTerra
terrafirmacraft:item.Soybeans,4597,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Greenbeans,4598,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Green Bell Pepper,4599,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Yellow Bell Pepper,4600,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Red Bell Pepper,4601,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Squash,4602,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Cheese,4603,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Wheat Whole,4604,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Barley Whole,4605,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Oat Whole,4606,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Rye Whole,4607,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Rice Whole,4608,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Wheat Ground,4609,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Barley Ground,4610,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Oat Ground,4611,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Rye Ground,4612,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Rice Ground,4613,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Cornmeal Ground,4614,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Wheat Dough,4615,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Barley Dough,4616,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Oat Dough,4617,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Rye Dough,4618,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Rice Dough,4619,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Cornmeal Dough,4620,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Wheat Bread,4621,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Barley Bread,4622,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Oat Bread,4623,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Rye Bread,4624,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Rice Bread,4625,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Corn Bread,4626,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Calamari,4627,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodMeat
terrafirmacraft:item.Seeds Wheat,4628,false,terrafirmacraft,com.bioxx.tfc.Items.ItemCustomSeeds
terrafirmacraft:item.Seeds Barley,4629,false,terrafirmacraft,com.bioxx.tfc.Items.ItemCustomSeeds
terrafirmacraft:item.Seeds Rye,4630,false,terrafirmacraft,com.bioxx.tfc.Items.ItemCustomSeeds
terrafirmacraft:item.Seeds Oat,4631,false,terrafirmacraft,com.bioxx.tfc.Items.ItemCustomSeeds
terrafirmacraft:item.Seeds Rice,4632,false,terrafirmacraft,com.bioxx.tfc.Items.ItemCustomSeeds
terrafirmacraft:item.Seeds Maize,4633,false,terrafirmacraft,com.bioxx.tfc.Items.ItemCustomSeeds
terrafirmacraft:item.Seeds Potato,4634,false,terrafirmacraft,com.bioxx.tfc.Items.ItemCustomSeeds
terrafirmacraft:item.Seeds Onion,4635,false,terrafirmacraft,com.bioxx.tfc.Items.ItemCustomSeeds
terrafirmacraft:item.Seeds Cabbage,4636,false,terrafirmacraft,com.bioxx.tfc.Items.ItemCustomSeeds
terrafirmacraft:item.Seeds Garlic,4637,false,terrafirmacraft,com.bioxx.tfc.Items.ItemCustomSeeds
terrafirmacraft:item.Seeds Carrot,4638,false,terrafirmacraft,com.bioxx.tfc.Items.ItemCustomSeeds
terrafirmacraft:item.Seeds Sugarcane,4639,false,terrafirmacraft,com.bioxx.tfc.Items.ItemCustomSeeds
terrafirmacraft:item.Seeds Tomato,4640,false,terrafirmacraft,com.bioxx.tfc.Items.ItemCustomSeeds
terrafirmacraft:item.Seeds Yellow Bell Pepper,4641,false,terrafirmacraft,com.bioxx.tfc.Items.ItemCustomSeeds
terrafirmacraft:item.Seeds Red Bell Pepper,4642,false,terrafirmacraft,com.bioxx.tfc.Items.ItemCustomSeeds
terrafirmacraft:item.Seeds Soybean,4643,false,terrafirmacraft,com.bioxx.tfc.Items.ItemCustomSeeds
terrafirmacraft:item.Seeds Greenbean,4644,false,terrafirmacraft,com.bioxx.tfc.Items.ItemCustomSeeds
terrafirmacraft:item.Seeds Squash,4645,false,terrafirmacraft,com.bioxx.tfc.Items.ItemCustomSeeds
terrafirmacraft:item.Seeds Jute,4646,false,terrafirmacraft,com.bioxx.tfc.Items.ItemCustomSeeds
terrafirmacraft:item.Mutton,4647,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodMeat
terrafirmacraft:item.Venison,4648,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodMeat
terrafirmacraft:item.HorseMeat,4649,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodMeat
terrafirmacraft:item.Porkchop,4650,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodMeat
terrafirmacraft:item.Fish,4651,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodMeat
terrafirmacraft:item.Beef,4652,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodMeat
terrafirmacraft:item.Chicken,4653,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodMeat
terrafirmacraft:item.Sea Weed,4654,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Wintergreen Berry,4655,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Blueberry,4656,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Raspberry,4657,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Strawberry,4658,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Blackberry,4659,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Bunchberry,4660,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Cranberry,4661,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Snowberry,4662,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Elderberry,4663,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Gooseberry,4664,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Cloudberry,4665,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.Wintergreen Leaf,4666,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTerra
terrafirmacraft:item.Blueberry Leaf,4667,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTerra
terrafirmacraft:item.Raspberry Leaf,4668,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTerra
terrafirmacraft:item.Strawberry Leaf,4669,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTerra
terrafirmacraft:item.Blackberry Leaf,4670,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTerra
terrafirmacraft:item.Bunchberry Leaf,4671,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTerra
terrafirmacraft:item.Cranberry Leaf,4672,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTerra
terrafirmacraft:item.Snowberry Leaf,4673,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTerra
terrafirmacraft:item.Elderberry Leaf,4674,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTerra
terrafirmacraft:item.Gooseberry Leaf,4675,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTerra
terrafirmacraft:item.Cloudberry Leaf,4676,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTerra
terrafirmacraft:item.Bismuth Sheet,4677,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet
terrafirmacraft:item.Bismuth Bronze Sheet,4678,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet
terrafirmacraft:item.Black Bronze Sheet,4679,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet
terrafirmacraft:item.Black Steel Sheet,4680,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet
terrafirmacraft:item.Blue Steel Sheet,4681,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet
terrafirmacraft:item.Bronze Sheet,4682,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet
terrafirmacraft:item.Copper Sheet,4683,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet
